epoch,session,index,onset_time,accuracy,pre_trial_accuracy,response_time,condition_stimulus,condition_cue,stimulus_shape,stimulus_location,check_count,check_time,motivation,cost,rewarded_time,production,delivered_reward,passed_time,received_reward,u_check,u_dont_check
1,1,44,61.88,1.0,post-correct,0.49099999999999966,congruent,valid,SQUARE,RIGHT,1,0.08600000000000563,1,0.05,63.773,CHECK-PASS-M3,1,0.32,0.6799999999999999,0.6900625,-0.260327
1,1,45,63.141,1.0,post-correct,0.49200000000000443,incongruent,valid,CIRCLE,RIGHT,1,0.06700000000000017,1,0.05,65.036,CHECK-PASS-M3,1,0.3,0.7,0.6940375,-0.260327
1,1,46,64.403,1.0,post-correct,0.492999999999995,congruent,valid,CIRCLE,LEFT,1,0.08800000000000807,1,0.05,66.31,CHECK-PASS-M3,1,0.3,0.7,0.6964225,-0.260327
1,1,47,65.666,1.0,post-correct,0.5040000000000049,incongruent,valid,CIRCLE,RIGHT,1,0.09900000000000375,1,0.05,67.588,CHECK-PASS-M3,1,0.32,0.6799999999999999,0.6898535,-0.260327
1,1,48,66.94,1.0,post-correct,0.5079999999999956,congruent,valid,SQUARE,RIGHT,1,0.08299999999999841,1,0.05,68.962,CHECK-PASS-M3,1,0.32,0.6799999999999999,0.6859121,-0.260327
1,1,49,68.218,1.0,post-correct,0.6039999999999992,incongruent,invalid,CIRCLE,RIGHT,1,0.17899999999998784,1,0.05,70.223,CHECK-PASS-M3,1,0.3,0.7,0.6915472,-0.260327
1,1,50,69.592,1.0,post-correct,0.49099999999999966,congruent,valid,CIRCLE,LEFT,1,0.08599999999999852,1,0.05,71.504,CHECK-PASS-M3,1,0.32,0.6799999999999999,0.68692833,-0.260327
1,1,51,70.853,1.0,post-correct,0.5110000000000099,congruent,valid,SQUARE,RIGHT,1,0.08599999999999852,1,0.05,72.795,CHECK-PASS-M3,1,0.3,0.7,0.692157,-0.260327
1,1,52,72.134,1.0,post-correct,0.5210000000000008,congruent,valid,SQUARE,RIGHT,1,0.11599999999999966,1,0.05,74.571,DONT-CHECK,0,0.54,-0.54,0.692157,-0.26331773
1,1,53,73.425,1.0,post-correct,0.7860000000000014,congruent,invalid,CIRCLE,LEFT,1,0.2680000000000007,1,0.05,76.331,DONT-CHECK,0,0.514,-0.514,0.692157,-0.2581544
1,1,54,75.201,1.0,post-correct,0.7960000000000065,incongruent,valid,SQUARE,LEFT,1,0.257000000000005,1,0.05,78.059,DONT-CHECK,0,0.495,-0.495,0.692157,-0.25173557
1,1,55,76.961,1.0,post-correct,0.7630000000000052,incongruent,valid,SQUARE,LEFT,1,0.277000000000001,1,0.05,79.315,CHECK-PASS-M3,1,0.3,0.7,0.6952942,-0.25173557
1,1,56,78.689,1.0,post-correct,0.4860000000000042,congruent,valid,SQUARE,RIGHT,1,0.08100000000000307,1,0.05,80.591,CHECK-PASS-M3,1,0.3,0.7,0.6971765,-0.25173557
1,1,57,79.945,1.0,post-correct,0.5060000000000002,congruent,invalid,SQUARE,RIGHT,1,0.10099999999999909,1,0.05,81.955,CHECK-PASS-M3,1,0.3,0.7,0.6983059,-0.25173557
1,1,58,81.221,1.0,post-correct,0.5939999999999941,congruent,valid,SQUARE,RIGHT,1,0.18899999999999295,1,0.05,83.209,CHECK-PASS-M3,1,0.3,0.7,0.69898355,-0.25173557
1,1,59,82.585,1.0,post-correct,0.48400000000000887,congruent,valid,SQUARE,RIGHT,1,0.07900000000000773,1,0.05,84.956,DONT-CHECK,0,0.518,-0.518,0.69898355,-0.2549448
1,1,60,83.839,1.0,post-correct,0.7590000000000003,incongruent,valid,SQUARE,LEFT,1,0.2469999999999999,1,0.05,86.213,CHECK-PASS-M3,1,0.3,0.7,0.6993901,-0.2549448
1,1,61,85.586,1.0,post-correct,0.48699999999999477,incongruent,valid,SQUARE,LEFT,1,0.08199999999999363,1,0.05,88.041,DONT-CHECK,0,0.579,-0.579,0.6993901,-0.27074015
1,1,62,86.843,1.0,post-correct,0.7989999999999924,incongruent,valid,CIRCLE,RIGHT,1,0.26500000000000057,1,0.05,89.763,DONT-CHECK,0,0.511,-0.511,0.6993901,-0.26010644
1,1,63,88.671,1.0,post-correct,0.7609999999999957,congruent,valid,SQUARE,RIGHT,1,0.25500000000000966,1,0.05,91.035,CHECK-PASS-M3,1,0.3,0.7,0.6996341,-0.26010644
1,1,64,90.393,1.0,post-correct,0.5019999999999953,incongruent,valid,SQUARE,LEFT,1,0.0969999999999942,1,0.05,92.784,DONT-CHECK,0,0.535,-0.535,0.6996341,-0.26203832
1,1,65,91.665,1.0,post-correct,0.7439999999999998,incongruent,invalid,SQUARE,LEFT,1,0.24500000000000455,1,0.05,94.114,CHECK-PASS-M3,1,0.32,0.6799999999999999,0.69178045,-0.26203832
